id,kind,primary_name,name_agreement,county_fips,county_names,states,address,address_agreement,address_n_sources,adpLevelA,adpLevelA_agreement,adpLevelA_n_sources,adpLevelB,adpLevelB_agreement,adpLevelB_n_sources,adpLevelC,adpLevelC_agreement,adpLevelC_n_sources,adpLevelD,adpLevelD_agreement,adpLevelD_n_sources,adpTotal,adpTotal_agreement,adpTotal_n_sources,agreement,agreement_agreement,agreement_n_sources,authorizingAuthority,authorizingAuthority_agreement,authorizingAuthority_n_sources,avgLengthOfStayDays,avgLengthOfStayDays_agreement,avgLengthOfStayDays_n_sources,capacity,capacity_agreement,capacity_n_sources,circuit,circuit_agreement,circuit_n_sources,county,county_agreement,county_n_sources,docket,docket_agreement,docket_n_sources,facilityFunction,facilityFunction_agreement,facilityFunction_n_sources,femaleCrim,femaleCrim_agreement,femaleCrim_n_sources,femaleNonCrim,femaleNonCrim_agreement,femaleNonCrim_n_sources,fieldOffice,fieldOffice_agreement,fieldOffice_n_sources,firstUsed,firstUsed_agreement,firstUsed_n_sources,genderServed,genderServed_agreement,genderServed_n_sources,guaranteedMinimumBeds,guaranteedMinimumBeds_agreement,guaranteedMinimumBeds_n_sources,holdsOver72h,holdsOver72h_agreement,holdsOver72h_n_sources,iceThreatLevel1,iceThreatLevel1_agreement,iceThreatLevel1_n_sources,iceThreatLevel2,iceThreatLevel2_agreement,iceThreatLevel2_n_sources,iceThreatLevel3,iceThreatLevel3_agreement,iceThreatLevel3_n_sources,immigrationCourt,immigrationCourt_agreement,immigrationCourt_n_sources,lastFinalRating,lastFinalRating_agreement,lastFinalRating_n_sources,lastInspectionEndDate,lastInspectionEndDate_agreement,lastInspectionEndDate_n_sources,lastInspectionStandard,lastInspectionStandard_agreement,lastInspectionStandard_n_sources,lastInspectionType,lastInspectionType_agreement,lastInspectionType_n_sources,lastUsed,lastUsed_agreement,lastUsed_n_sources,maleCrim,maleCrim_agreement,maleCrim_n_sources,maleNonCrim,maleNonCrim_agreement,maleNonCrim_n_sources,mandatory,mandatory_agreement,mandatory_n_sources,noIceThreatLevel,noIceThreatLevel_agreement,noIceThreatLevel_n_sources,phone,phone_agreement,phone_n_sources,underDetentionStandards,underDetentionStandards_agreement,underDetentionStandards_n_sources
PECOSTX,detention,PECOS CRIMINAL JUSTICE CENTER,single,48389,"Reeves County, TX",TX,"172 WEST RAUL FLOREZ BOULEVARD, PECOS, TX 79772",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,REEVES,single,1,EPC,single,1,,,,,,,,,,ELP,single,1,2/28/2008,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/25/2012,single,1,,,,,,,,,,,,,,,,yes,single,1
PIC,detention,PORT ISABEL SPC,conflict,48061,"Cameron County, TX",TX,"27991 BUENA VISTA BOULEVARD, LOS FRESNOS, TX 78566",conflict,3,1054.7,single,1,84.1,single,1,48.3,single,1,43.5,single,1,1230.6,single,1,SPC,converged,2,DMCP,single,1,7.6,single,1,1175,single,1,5,single,1,CAMERON,single,1,PIC,single,1,,,,1.3,single,1,12.1,single,1,HLG,conflict,3,4/13/1985,single,1,Female/Male,single,1,650,conflict,2,yes,single,1,62.1,single,1,39.6,single,1,84.9,single,1,Port Isabel Immigration Court (co-located — same ZIP),single,1,Pass,single,1,2025-03-27,single,1,PBNDS 2011 - 2016 Revisions,single,1,ODO,single,1,11/4/2017,single,1,133.5,single,1,1083.7,single,1,695.3,single,1,1044,single,1,(956) 547-1700,single,1,yes,single,1
PLMBHTX,detention,PALMS BEHAVIORAL HEALTH,single,48061|48489,"Cameron County, TX|Willacy County, TX",TX,"613 VICTORIA LN, HARLINGEN, TX 78550",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,5,single,1,CAMERON,single,1,,,,HOSPITAL,single,1,,,,,,,SNA,single,1,12/10/2016,single,1,,,,,,,,,,,,,,,,,,,Harlingen Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,12/10/2016,single,1,,,,,,,,,,,,,,,,no,single,1
POLKCTX,detention,IAH SECURE ADULT DETENTION FACILITY (POLK),conflict,48373,"Polk County, TX",TX,"3400 FM 350 SOUTH, LIVINGSTON, TX 77351",converged,3,302.4,single,1,345.5,single,1,161.3,single,1,61.1,single,1,870.3,single,1,DIGSA,conflict,2,DMCP,single,1,69.7,single,1,1054,single,1,5,single,1,POLK,single,1,HOU,single,1,,,,0,single,1,0,single,1,HOU,converged,3,5/16/2006,single,1,Male,single,1,350,single,1,yes,single,1,102.9,single,1,77,single,1,100.9,single,1,,,,Pass,single,1,2025-12-18,single,1,NDS 2025,single,1,ODO,single,1,11/4/2017,single,1,240.4,single,1,629.9,single,1,446.1,single,1,589.5,single,1,(936) 967-1700,single,1,yes,single,1
PRESITX,detention,PRESIDIO COUNTY JAIL,single,48377,"Presidio County, TX",TX,"310 NORTH HIGHLAND STREET, MARFA, TX 79843",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,PRESIDIO,single,1,EPC,single,1,,,,,,,,,,ELP,single,1,10/31/1996,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2011,single,1,,,,,,,,,,,,,,,,yes,single,1
PRLDCTX,detention,PRAIRIELAND DETENTION CENTER,conflict,48251,"Johnson County, TX",TX,"1209 SUNFLOWER LN, ALVARADO, TX 76009",conflict,3,636.5,single,1,102,single,1,130.9,single,1,65.9,single,1,935.3,single,1,DIGSA,conflict,2,DMCP,single,1,19,single,1,707,single,1,5,single,1,JOHNSON,single,1,PRL,single,1,DIGSA,single,1,24.2,single,1,106.4,single,1,DAL,converged,3,1/17/2017,single,1,Female/Male,single,1,525,converged,2,yes,single,1,94.1,single,1,49.3,single,1,75.2,single,1,,,,Pass,single,1,2025-12-18,single,1,NDS 2025,single,1,ODO,single,1,11/4/2017,single,1,137.4,single,1,667.4,single,1,630.5,single,1,716.7,single,1,(817) 409-3995,single,1,yes,single,1
PRLHOLD,detention,PRAIRIELAND SUBOFFICE HOLD ROOM,single,48251,"Johnson County, TX",TX,"1209 SUNFLOWER LN, ALVARADO, TX 76009",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,JOHNSON,single,1,,,,HOLD,single,1,,,,,,,DAL,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
REDETTX,detention,REEVES COUNTY DETENTION,single,48389,"Reeves County, TX",TX,"98 WEST COUNTY ROAD 204, PECOS, TX 79772",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,REEVES,single,1,PCS,single,1,,,,,,,,,,ELP,single,1,1/4/2001,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/16/2011,single,1,,,,,,,,,,,,,,,,yes,single,1
REJAITX,detention,REEVES COUNTY JAIL,single,48389,"Reeves County, TX",TX,"52 COUNTY ROAD 204, PECOS, TX 79772",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,REEVES,single,1,EPC,single,1,,,,,,,,,,ELP,single,1,4/19/1990,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,6/16/2009,single,1,,,,,,,,,,,,,,,,yes,single,1
REJUVTX,detention,REEVES CO. JUV. DET. CTR.,single,48389,"Reeves County, TX",TX,"98 W COUNTY ROAD 203, PECOS, TX 79772",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,REEVES,single,1,EPC,single,1,,,,,,,,,,ELP,single,1,7/12/1996,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/8/1998,single,1,,,,,,,,,,,,,,,,yes,single,1
RGHOSTX,detention,RIO GRANDE STREET HOSPITAL,single,48061|48489,"Cameron County, TX|Willacy County, TX",TX,"1401 RANGERVILLE RD., HARLINGEN, TX 78550",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,5,single,1,CAMERON,single,1,PIC,single,1,HOSPITAL,single,1,,,,,,,SNA,single,1,10/4/1996,single,1,,,,,,,,,,,,,,,,,,,Harlingen Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,9/26/2016,single,1,,,,,,,,,,,,,,,,no,single,1
RGRNDTX,detention,RIO GRANDE DETENTION CENTER,conflict,48479,"Webb County, TX",TX,"1001 SAN RIO BOULEVARD, LAREDO, TX 78046",conflict,3,573.4,single,1,50.3,single,1,0.5,single,1,0,single,1,624.2,single,1,USMS CDF,conflict,2,DMCP,single,1,57.8,single,1,672,single,1,5,single,1,WEBB,single,1,LRD,single,1,,,,0,single,1,0,single,1,HLG,conflict,3,1/1/2014,single,1,Male,single,1,275,converged,2,yes,single,1,4.9,single,1,13.7,single,1,38.3,single,1,,,,Pass,single,1,2025-01-09,single,1,NDS 2019,single,1,ODO,single,1,11/4/2017,single,1,41.7,single,1,582.5,single,1,374.7,single,1,567.3,single,1,(956) 615-9720,single,1,yes,single,1
RGS,detention,RIO GRANDE VALLEY STAGING,single,48061,"Cameron County, TX",TX,"27991 BUENA VISTA BLVD, LOS FRESNOS, TX 78566",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,CAMERON,single,1,PIC,single,1,STAGING,single,1,,,,,,,SNA,single,1,6/4/2010,single,1,,,,,,,no,single,1,,,,,,,,,,Port Isabel Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,8/3/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
RNDLLTX,detention,RANDALL COUNTY JAIL,single,48011|48375|48381,"Randall County, TX|Potter County, TX|Armstrong County, TX",TX,"9100 SOUTH GEORGIA STREET, AMARILLO, TX 79118",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,40,single,1,5,single,1,RANDALL,single,1,AMT,single,1,,,,,,,,,,DAL,single,1,5/1/2007,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
ROCCOTX,detention,ROCKWALL COUNTY DETENTION CENTER,single,48085|48397,"Rockwall County, TX|Collin County, TX",TX,"950 T.L. TOWNSEND DR, ROCKWALL, TX 75087",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,ROCKWALL,single,1,DAL,single,1,,,,,,,,,,DAL,single,1,6/26/1990,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,6/25/1991,single,1,,,,,,,,,,,,,,,,yes,single,1
RUNLSTX,detention,RUNNELS COUNTY JAIL,single,48399,"Runnels County, TX",TX,"200 S. HICKORY HILL, BALLINGER, TX 76821",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,RUNNELS,single,1,PIC,single,1,,,,,,,,,,SNA,single,1,12/30/2002,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/29/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
SAGHOLD,detention,SAN ANGELO HOLDROOM,single,48235|48451,"Tom Green County, TX|Irion County, TX",TX,"3197 EXECUTIVE DR, SAN ANGELO, TX 76904",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,TOM GREEN,single,1,,,,HOLD,single,1,,,,,,,DAL,single,1,4/2/2017,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,4/2/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
SANPATX,detention,SAN PATRICIO COUNTY JAIL,single,48025|48409,"San Patricio County, TX|Bee County, TX",TX,"300 NORTH RACHAL AVENUE, SINTON, TX 78387",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,SAN PATRICIO,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,5/30/1998,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/2/1999,single,1,,,,,,,,,,,,,,,,yes,single,1
SNAHOLD,detention,SAN ANTONIO DRO HOLD ROOM,single,48029,"Bexar County, TX",TX,"8940 FOURWINDS DRIVE, SAN ANTONIO, TX 78239",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,BEXAR,single,1,SNA,single,1,HOLD,single,1,,,,,,,SNA,single,1,3/23/2010,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
STARRTX,detention,STARR COUNTY JAIL,single,48427,"Starr County, TX",TX,"100 E. 6TH ST, RIO GRANDE CITY, TX 78582",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,STARR,single,1,PIC,single,1,,,,,,,,,,SNA,single,1,5/6/1987,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
STCDFTX,detention,SOUTH TEXAS ICE PROCESSING CENTER,conflict,48163|48507,"Frio County, TX|Zavala County, TX",TX,"566 VETERANS DRIVE, PEARSALL, TX 78061",converged,3,987.2,single,1,300.5,single,1,285.4,single,1,168,single,1,1741.1,single,1,CDF,converged,2,DMCP,single,1,48.4,single,1,1890,single,1,5,single,1,FRIO,single,1,STC,single,1,,,,42.2,single,1,87.4,single,1,SNA,converged,3,6/27/2005,single,1,Female/Male,single,1,1350,converged,2,yes,single,1,157.9,single,1,112.3,single,1,332.2,single,1,Pearsall Immigration Court (co-located — same ZIP),single,1,Pass,single,1,2026-02-12,single,1,PBNDS 2011 - 2016 Revisions,single,1,ODO,single,1,11/4/2017,single,1,443.7,single,1,1167.8,single,1,1045.8,single,1,1138.7,single,1,(210) 231-4505,single,1,yes,single,1
STDHOLD,detention,SOUTH TEXAS/PEARSALL HOLD ROOM,single,48163|48507,"Frio County, TX|Zavala County, TX",TX,"566 VETERAN DRIVE, PEARSALL, TX 78061",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,FRIO,single,1,STC,single,1,HOLD,single,1,,,,,,,SNA,single,1,3/2/2011,single,1,,,,,,,no,single,1,,,,,,,,,,Pearsall Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,10/17/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
STFRCTX,detention,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,single,48163|48283,"Frio County, TX|La Salle County, TX",TX,"1925 WEST HIGHWAY 85, DILLEY, TX 78017",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,2400,single,1,5,single,1,FRIO,single,1,LRD,single,1,FAMILY,single,1,,,,,,,SNA,single,1,12/19/2014,single,1,,,,2400,single,1,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,no,single,1
STHOSTX,detention,SOUTH TEXAS HOSPITAL,single,48061|48489,"Cameron County, TX|Willacy County, TX",TX,"1301 RANGERVILLE ROAD, HARLINGEN, TX 78550",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,5,single,1,CAMERON,single,1,PIC,single,1,HOSPITAL,single,1,,,,,,,SNA,single,1,8/13/1986,single,1,,,,,,,,,,,,,,,,,,,Harlingen Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,6/29/2003,single,1,,,,,,,,,,,,,,,,no,single,1
TARRATX,detention,TARRANT COUNTY JAIL,single,48439,"Tarrant County, TX",TX,"100 N. LAMAR ST., FT. WORTH, TX 76196",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,TARRANT,single,1,DAL,single,1,,,,,,,,,,DAL,single,1,1/4/1996,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/19/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
TAYLOTX,detention,TAYLOR COUNTY ADULT DETENTION FACILITY,single,48059|48441,"Taylor County, TX|Callahan County, TX",TX,"910 SOUTH 27TH STREET, ABILENE, TX 79602",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,TAYLOR,single,1,ABT,single,1,,,,,,,,,,DAL,single,1,3/1/1999,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,1/3/2012,single,1,,,,,,,,,,,,,,,,yes,single,1
TGREETX,detention,TOM GREEN COUNTY JAIL,single,48451,"Tom Green County, TX",TX,"122 WEST HARRIS AVENUE, SAN ANGELO, TX 76903",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,5,single,1,TOM GREEN,single,1,SNA,single,1,,,,,,,,,,DAL,single,1,6/8/2007,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
TITUSTX,detention,TITUS COUNTY JAIL,single,48159|48343|48449,"Titus County, TX|Franklin County, TX|Morris County, TX",TX,"304 SOUTH VAN BUREN AVENUE, MT. PLEASANT, TX 75455",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,10,single,1,5,single,1,TITUS,single,1,DAL,single,1,,,,,,,,,,DAL,single,1,7/26/2017,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/26/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
TNGLPOE,detention,TORNILLO-GUADALUPE POE,single,48141,"El Paso County, TX",TX,"1400 Lower Island Rd., Tornillo, TX 79853",single,1,,,,,,,,,,,,,,,,Other,single,1,,,,,,,,,,5,single,1,El Paso,single,1,,,,POE,single,1,,,,,,,ELP,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORHOLD,detention,TORNILLO ADULT HOLD ROOM,single,48141,"El Paso County, TX",TX,"Tornillo, TX 79853",single,1,,,,,,,,,,,,,,,,Other,single,1,,,,,,,,,,5,single,1,El Paso,single,1,,,,HOLD,single,1,,,,,,,ELP,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAVITX,detention,TRAVIS CITY JAIL,single,48453,"Travis County, TX",TX,"C/O JAIL ADMINISTRATOR, AUSTIN, TX 78701",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,TRAVIS,single,1,AUS,single,1,,,,,,,,,,SNA,single,1,5/5/1992,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/23/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
TXDCWOM,detention,TDC/WOMENS,single,48027|48035|48099|48281,"Coryell County, TX|Bell County, TX|Lampasas County, TX|Bosque County, TX",TX,"WARDEN PAMELA BAGGETT, GATESVILLE, TX 76528",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,CORYELL,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,2/12/2004,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/12/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
TXDOMIN,detention,TDC-DOMINGUEZ UNIT,single,48029,"Bexar County, TX",TX,"C/O WARDEN, SAN ANTONIO, TX 78252",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,BEXAR,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,2/12/2004,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
TXHUNTS,detention,HUNTSVILLE STATE PENITENTIARY,single,48471,"Walker County, TX",TX,"HUNTSVILLE UNIT, HUNTSVILLE, TX 77340",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,WALKER,single,1,HOU,single,1,,,,,,,,,,HOU,single,1,4/30/1997,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/1997,single,1,,,,,,,,,,,,,,,,yes,single,1
TXSJHAV,detention,THOMAS HAVINS SA (TH/82),single,48049|48333,"Brown County, TX|Mills County, TX",TX,"WARDEN, BROWNWOOD, TX 76801",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,BROWN,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
TXSJWDM,detention,LINDA WOODMANSJF,single,48027|48035|48099|48281,"Coryell County, TX|Bell County, TX|Lampasas County, TX|Bosque County, TX",TX,"WARDEN, GATESVILLE, TX 76528",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,CORYELL,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,3/15/2004,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
UPSHUTX,detention,UPSHUR COUNTY JAIL,single,48063|48459,"Upshur County, TX|Camp County, TX",TX,"405 N. TITUS, GILMER, TX 75644",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,UPSHUR,single,1,DAL,single,1,,,,,,,,,,DAL,single,1,5/15/2000,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/26/2006,single,1,,,,,,,,,,,,,,,,yes,single,1
USMS3TX,detention,US MARSHALS (SOUTH DISTRICT TEXAS),single,48215,"Hidalgo County, TX",TX,"BENTSEN TOWER 1701 W BUS HWY 83, MCALLEN, TX 78501",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,5,single,1,HIDALGO,single,1,PIC,single,1,,,,,,,,,,SNA,single,1,6/26/2005,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,5/2/2016,single,1,,,,,,,,,,,,,,,,yes,single,1
USMW1TX,detention,US MARSHALS (WESTERN DISTRICT TEXAS),single,48029,"Bexar County, TX",TX,"655 E. DURANGO BLVD STE 235, SAN ANTONIO, TX 78206",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,5,single,1,BEXAR,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,3/29/2007,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/16/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
VALJUTX,detention,VAL VERDE COUNTY JUVENILE,single,48137|48465,"Val Verde County, TX|Edwards County, TX",TX,"200 GRINER, DEL RIO, TX 78840",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,,,,5,single,1,VAL VERDE,single,1,DLR,single,1,JUVENILE,single,1,,,,,,,SNA,single,1,8/19/2010,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/7/2011,single,1,,,,,,,,,,,,,,,,no,single,1
VALVETX,detention,VAL VERDE CORRECTIONAL FACILITY,converged,48137|48465,"Val Verde County, TX|Edwards County, TX",TX,"253 FARM TO MARKET 2523, DEL RIO, TX 78840",converged,2,0.2,single,1,2.1,single,1,0.3,single,1,0.5,single,1,3.1,single,1,USMS IGA,converged,2,DMCP,single,1,0.6,single,1,,,,5,single,1,VAL VERDE,single,1,DLR,single,1,,,,0.6,single,1,0.2,single,1,SNA,converged,2,2/10/1999,single,1,Female/Male,single,1,,,,no,single,1,0.2,single,1,0.7,single,1,2.1,single,1,,,,Pass,single,1,Scheduled FY27,single,1,NDS 2019,single,1,ODO,single,1,11/4/2017,single,1,1.7,single,1,0.7,single,1,3,single,1,0.1,single,1,,,,yes,single,1
VBHOSTX,detention,VALLEY BAPTIST HOSPITAL,single,48061|48489,"Cameron County, TX|Willacy County, TX",TX,"2101 PEASE ST, HARLINGEN, TX 78550",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,5,single,1,CAMERON,single,1,PIC,single,1,HOSPITAL,single,1,,,,,,,SNA,single,1,3/5/1997,single,1,,,,,,,,,,,,,,,,,,,Harlingen Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,no,single,1
VICTOTX,detention,VICTORIA COUNTY JAIL,single,48469,"Victoria County, TX",TX,"101 NORTH GLASS STREET, VICTORIA, TX 77901",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,VICTORIA,single,1,,,,,,,,,,,,,HOU,single,1,12/2/1994,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,6/24/2001,single,1,,,,,,,,,,,,,,,,yes,single,1
WACLATX,detention,CENTRAL TEXAS DETENTION FACILITY,single,48029,"Bexar County, TX",TX,"218 S. LAREDO ST, SAN ANTONIO, TX 78207",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,5,single,1,BEXAR,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,4/7/1997,single,1,,,,,,,no,single,1,,,,,,,,,,San Antonio Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,10/24/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
WALKETX,detention,WALKER COUNTY JAIL,single,48407|48455|48471,"Walker County, TX|San Jacinto County, TX|Trinity County, TX",TX,"751 FM 2821 RD W, HUNTSVILLE, TX 77320",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,WALKER,single,1,HOU,single,1,,,,,,,,,,HOU,single,1,7/20/1990,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/2/2002,single,1,,,,,,,,,,,,,,,,yes,single,1
WARCOTX,detention,WARD COUNTY JAIL,single,48475,"Ward County, TX",TX,"300 EAST 4TH, MONAHANS, TX 79756",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,5,single,1,WARD,single,1,EPC,single,1,,,,,,,,,,ELP,single,1,3/11/1997,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,4/3/2015,single,1,,,,,,,,,,,,,,,,yes,single,1
WCCBXTX,detention,BEXAR COUNTY WACKENHUT ANNUAL DETENTION,single,48029,"Bexar County, TX",TX,"1211 WEST TRAVIS STREET, SAN ANTONIO, TX 78207",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,5,single,1,BEXAR,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,9/30/2007,single,1,,,,,,,yes,single,1,,,,,,,,,,San Antonio Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,9/21/2011,single,1,,,,,,,,,,,,,,,,yes,single,1
WCRDFTX,detention,WILLACY CO  REGIONAL DETENTION FACILITY,single,48489,"Willacy County, TX",TX,"1601 BUFFALO DRIVE, RAYMONDVILLE, TX 78580",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,5,single,1,WILLACY,single,1,PIC,single,1,,,,,,,,,,SNA,single,1,7/11/2014,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
